headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
decrease,0.25,0.75,37647,WATERS CORP,"UBS Maintains Neutral on Waters Corporation Common Stock, Lowers Price Target to $230",7,"lowering the price target signals reduced analyst expectations and typically exerts modest downward pressure on the stock, even though the rating was kept at neutral which limits the negative impact.",143,259,0.0,2019-04-24,82651.0,-1.80734638124704,2.81392112374305,1.93216243104079,2.9054708121304103,-12.31330633163452,-11.77894694216423,-11.226845405548447
decrease,0.35,0.8,45398,WAYFAIR INC,"UBS Maintains Neutral on Wayfair, Lowers Price Target to $90",7,"keeping a neutral rating but cutting the price target signals reduced analyst expectations and likely downward pressure on the stock, though the absence of a downgrade limits the negative impact to a modest level.",139,268,0.0,2019-11-01,14983.0,1.83630604296922,4.406499490141861,0.57320714727879,-0.03582337534885,-18.6485931277275,-18.9932008415784,-24.773574994315712
increase,0.2,0.6,27323,WERNER ENTERPRISES INC,"UBS Maintains Neutral on Werner Enterprises, Raises Price Target to $38",7,"ubs kept a neutral (hold) rating—limiting upside from a strong endorsement—but raised the price target to $38, a modestly positive signal that is likely to produce a small uptick rather than a large move.",144,341,2.0,2019-10-11,10397.0,1.64549574255943,0.05680334870703,3.0957120520130403,10.337970662378533,0.43490203097462,0.72695555078836,0.02887186110032
increase,0.25,0.65,37895,WESTERN DIGITAL CORP,"UBS Maintains Neutral on Western Digital Corporation - Common Stock, Raises Price Target to $47",7,"raising the price target is a modestly positive signal that could lift the stock, but ubs keeping a neutral rating limits upside, so the net effect is a small increase.",144,266,2.0,2019-04-30,66384.0,1.28788920119404,-0.6259775254875399,-7.64866971810992,-12.69561435087769,-0.88373320177197,-4.68366278781817,-6.43306906412022
increase,0.2,0.6,44506,WILLIAMS SONOMA INC,"UBS Maintains Neutral on Williams-Sonoma, Raises Price Target to $60",7,"keeping a neutral rating mutes a strong positive signal, but the increase in the price target indicates improved analyst expectations and is likely to produce a modest upward move in the stock price.",144,260,2.0,2019-05-31,83011.0,13.39406818151474,-0.34188164863735,-2.94017304829369,4.7350432557373,0.8996657095849501,-1.75204374154948,-0.94086336756626
increase,0.15,0.6,41179,WILLIAMS SONOMA INC,"UBS Maintains Neutral on Williams-Sonoma, Raises Price Target to $65",7,"raising the price target is a mild positive signal that could lift the stock modestly, but the unchanged 'neutral' rating limits upside, so the net effect is likely a small increase rather than a large move.",144,338,2.0,2019-08-19,83011.0,2.84360069781541,-0.61444169841706,3.5637474527056603,-3.67127432990047,0.65193171612918,1.78485392654887,-4.23600486165204
increase,0.25,0.65,41099,WILLIAMS SONOMA INC,"UBS Maintains Neutral on Williams-Sonoma, Raises Price Target to $70",7,"maintaining a neutral rating limits strong upside, but the raised $70 price target signals a modestly more favorable valuation and is likely to produce a small positive move in the stock.",144,331,2.0,2019-08-29,83011.0,-6.717061996459959,2.5561086833477,1.71446146344464,5.96944197060107,0.55555151775479,2.01720649095182,2.18392696331986
decrease,0.25,0.75,27923,WINTRUST FINANCIAL CORP,"UBS Maintains Neutral on Wintrust Financial, Lowers Price Target to $67",7,"lowering the price target while keeping a neutral rating signals a reduced analyst valuation and weaker expectations, which is likely to exert mild downward pressure on the stock price.",148,257,0.0,2019-10-21,84636.0,0.4951256327331,0.70824748836457,2.41724382597305,3.15627902691306,2.02051904052495,0.20154608241584,-0.2469573999263
increase,0.2,0.7,36651,X C E L ENERGY INC,"UBS Maintains Neutral on Xcel Energy, Raises Price Target to $66",7,"ubs raising its price target signals a more favorable valuation outlook that should nudge the stock upward, but the unchanged 'neutral' rating limits buying pressure so the effect is likely modest.",143,273,2.0,2019-09-06,23931.0,-0.53721945732831,-2.17593144625425,-2.7591916790245903,0.36258173597756,-1.01792486384511,-0.57988286535001,1.44814741279173
uncertain,0.15,0.75,28142,MCDONALDS CORP,"UBS Maintains Neutral, $212 Target On McDonald's Notes 'We don't expect significant changes to strategy over the near to medium-term, and anticipate Kempczinski and new US President, Joe Erlinger, will be heavily involved in 2020 strategic planning'",7,"a maintained neutral rating and unchanged $212 target signal no new catalyst or negative surprise from ubs and suggest continuity in strategy, so the note is unlikely to move the stock materially in either direction.",182,337,1.0,2019-11-04,43449.0,-2.72249076515436,1.8657844513654696,2.10961283965667,2.9789011141804203,-1.40314921736717,-1.49829697607091,0.68529090903894
decrease,0.5,0.8,5590,AMBEV SA,"UBS Maintains Sell on Ambev, Lowers Price Target to $3.9",7,"a major bank maintaining a sell rating while lowering the price target signals renewed negative analyst sentiment and potential downside, likely pressuring the stock as investors react to the weaker valuation and continued bearish guidance.",141,270,0.0,2019-11-15,85254.0,1.20481234043836,-1.66665948927402,2.61905098571719,0.95238007580324,0.0,0.48426100984215,-0.95465302701803
uncertain,0.3,0.6,38118,BOSTON BEER INC,"UBS Maintains Sell on Boston Beer Co, Raises Price Target to $305",7,the impact is ambiguous because ubs kept a negative 'sell' rating (downward pressure) while simultaneously raising its price target to $305 (a positive signal); the net effect will depend on where the stock currently trades relative to $305 and whether investors weigh the rating or the new target more heavily.,143,423,1.0,2019-07-29,82634.0,-1.85445789247751,-1.13011253997683,-4.571597508817,2.92245755936217,3.14215123653411,3.33471249515857,3.29186443938094
decrease,0.5,0.8,7012,CATERPILLAR INC,"UBS Maintains Sell on Caterpillar, Lowers Price Target to $115",7,"maintaining a sell rating while lowering the price target is a clear negative signal from an analyst that can trigger selling pressure and reduce investor demand, likely pushing the stock downward.",143,330,0.0,2019-06-04,18542.0,1.18524683639407,0.8519011549651601,4.25949939755305,6.75786362827797,0.70111341774463,-0.97668654027779,-0.68324154680006
decrease,0.35,0.75,10691,CATERPILLAR INC,"UBS Maintains Sell on Caterpillar, Lowers Price Target to $117",7,"ubs keeping a 'sell' rating and lowering its price target is a negative signal that likely pressures sentiment and prompts selling, though the impact may be moderate since it’s a single analyst update rather than company-specific news.",143,397,0.0,2019-10-08,18542.0,-1.89604889601469,1.24608054757118,11.07060882273409,14.2184311737596,-0.65267756581306,0.17494092321015,0.24174801254654
decrease,0.3,0.75,12027,CLOROX CO,"UBS Maintains Sell on Clorox, Lowers Price Target to $125",7,"ubs maintaining a 'sell' and cutting its price target signals a more negative outlook and will likely pressure clorox shares as some investors react, though the impact may be limited because the rating was already sell and this is a single analyst action.",140,410,0.0,2019-10-03,46578.0,-1.56009485945105,2.96558327972888,2.53706685170818,1.61882028517805,-1.27577520906925,-1.65930673299812,-2.18102353853145
decrease,0.35,0.7,11147,CLOROX CO,"UBS Maintains Sell on Clorox, Raises Price Target to $128",7,"ubs keeping a sell rating signals continued analyst bearishness which typically pressures the stock, and although the raised $128 price target is a mitigating positive, the maintained sell implies net downward pressure (limited in magnitude).",139,395,0.0,2019-08-02,46578.0,0.48673916608095,-1.1918388307094498,0.8731741538332701,2.54939451205264,-3.97294387221336,-5.467094031011039,-4.97547775379121
uncertain,0.4,0.7,12170,CUMMINS INC,"UBS Maintains Sell on Cummins Inc. Common Stock, Raises Price Target to $135",7,"this is a mixed signal — ubs keeping a 'sell' is negative sentiment, but raising the price target is a positive revision; the net market reaction will depend on how the new $135 target compares to the current share price and investor focus on rating versus target, so the immediate effect is ambiguous.",144,413,1.0,2019-05-01,41080.0,-0.4931096918880899,0.42303558439016,-0.07251773703398,-2.4475752988564,1.30985369905829,1.80604686383232,2.55951268286371
decrease,0.3,0.8,16275,FACTSET RESEARCH SYSTEMS INC,"UBS Maintains Sell on FactSet Research Systems, Lowers Price Target to $224",7,"a maintained 'sell' rating combined with a lower price target is a negative signal that is likely to put modest downward pressure on factset shares, though the impact may be limited because it's a single analyst update and depends on broader market/news context.",147,345,0.0,2019-09-27,83597.0,-1.46107664331793,0.3510681213811,-0.44606055811584,1.3134015836236,-9.328752011060711,-8.42650588856869,-10.14116296639658
decrease,0.35,0.72,14000,FACTSET RESEARCH SYSTEMS INC,"UBS Maintains Sell on FactSet Research Systems, Lowers Price Target to $241",7,"a major sell-side firm keeping a sell rating and cutting its price target is negative analyst news that will likely put downward pressure on the share price, though the effect is moderated because it is a single analyst update and investors weigh many factors.",147,348,0.0,2019-12-20,83597.0,-1.78637877106666,1.03395860642194,1.01509520107136,0.76603719947836,0.26755898725241,0.45795116268232,-0.65537503870063
decrease,0.4,0.75,16499,FEDEX CORP,"UBS Maintains Sell on FedEx, Lowers Price Target to $132",7,"ubs maintaining a sell rating and lowering its price target signals negative analyst sentiment that is likely to pressure fedex shares downward, though the move may have only a moderate impact if the market had already anticipated or priced in weak outlooks.",139,407,0.0,2019-09-18,60628.0,-12.919791042804722,1.02047128602862,-2.56444915234054,-6.71261327989205,-0.15555928694084,-0.45950776879559,-0.12102556947893
decrease,0.35,0.8,13236,FEDEX CORP,"UBS Maintains Sell on FedEx, Lowers Price Target to $136",7,"a broker maintaining a 'sell' and trimming its price target is negative news that signals weaker analyst sentiment and is likely to put modest downward pressure on fedex shares, though the move's impact is limited as it's a single analyst update.",139,284,0.0,2019-06-03,60628.0,-1.25745553523302,4.75909151136875,6.23605090375971,7.470135718240679,-2.36060749739408,-3.31516474683746,-2.6317439893268997
decrease,0.35,0.75,18930,FEDEX CORP,"UBS Maintains Sell on FedEx, Lowers Price Target to $145",7,"ubs maintaining a 'sell' rating and cutting its price target to $145 is negative analyst guidance that is likely to prompt selling pressure on fedex shares, though the impact depends on the stock's current price and overall market sentiment.",139,412,0.0,2019-05-31,60628.0,-2.36060749739408,-1.25745553523302,2.42416737682042,6.6567306205459005,-0.97763538360595,-0.27769170309573,-1.20052418796774
decrease,0.3,0.6,18723,HAWAIIAN ELECTRIC INDUSTRIES INC,"UBS Maintains Sell on Hawaiian Electric Indus, Raises Price Target to $37",7,"keeping a 'sell' rating is a clear negative signal that conveys continued analyst pessimism and is likely to exert downward pressure on the stock, while the raised price target tempers but does not overcome the bearish guidance, implying a modest decrease.",150,337,0.0,2019-09-13,41187.0,-1.07623217627406,0.40797893889248,1.26926876964965,2.94650782673389,0.58637419715523,2.45807421983461,1.71037630477872
decrease,0.3,0.8,23430,SCHEIN HENRY INC,"UBS Maintains Sell on Henry Schein, Lowers Price Target to $56",7,"maintaining a sell rating while lowering the price target signals worsening analyst sentiment and reduced fair-value expectations, which typically puts downward pressure on the stock price (though the impact is moderate since the downgrade is a target cut rather than a new negative catalyst).",146,274,0.0,2019-11-12,82581.0,0.7121598348021501,0.58927745558321,2.38656870088502,3.09370399735535,-2.1912669762969,-1.949369221498,-1.74926676955367
decrease,0.5,0.8,21419,ICAHN ENTERPRISES L P,"UBS Maintains Sell on Icahn Enterprises, Lowers Price Target to $55",7,"ubs's maintained 'sell' rating combined with a lowered price target signals continued analyst negativity and is likely to exert downward pressure on icahn enterprises' shares, though the effect may be moderate since it's one analyst view and depends on the stock's current level and other market news.",146,352,0.0,2019-08-29,75113.0,0.22215866483747,-0.29554744251072,-0.0443309953763699,0.3103282062903499,0.17803428927436,1.61023282315329,1.59494062690772
decrease,0.45,0.8,23267,KENNAMETAL INC,"UBS Maintains Sell on Kennametal, Lowers Price Target to $27",7,"a maintained 'sell' rating combined with a lowered price target signals negative analyst sentiment and likely reduces investor demand, putting downward pressure on the stock (especially in the short term).",144,206,0.0,2019-08-21,44134.0,-0.5175970494747101,0.3121753456071,-0.65903742841348,6.31286769907273,0.10362272150814,2.25828992048382,4.169661479254301
