"","headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"38129","KeyBanc Maintains Overweight on American Tower, Lowers Price Target to $242","neutral",0.3,0.7,35084,"AMERICAN TOWER CORP NEW",7,"while keybanc maintains an overweight rating, which is positive, the lowering of the price target to $242 introduces a negative aspect, balancing the overall sentiment to neutral.",142,69,1,"2019-11-01",86111,-1.17388004437089,-2.06477213650942,-4.47754695377327,-0.997591607328496,0.386667414568365,0.888230043176841,3.47805546732025
"38130","JMP Securities Maintains Market Outperform on Arista Networks, Lowers Price Target to $216","neutral",0.3,0.7,35100,"ARISTA NETWORKS INC",7,"the news is neutral because while jmp securities maintains a positive 'market outperform' rating on arista networks, they have also lowered the price target, which balances out the overall sentiment.",140,72,1,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38131","Piper Jaffray Maintains Overweight on Arista Networks, Lowers Price Target to $213","neutral",0.3,0.7,35108,"ARISTA NETWORKS INC",7,"while piper jaffray maintains an 'overweight' rating, which is positive, the lowering of the price target to $213 introduces a negative aspect, balancing the overall sentiment to neutral.",141,77,1,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38132","MKM Partners Maintains Neutral on Arista Networks, Lowers Price Target to $210","neutral",0.2,0.8,35116,"ARISTA NETWORKS INC",7,"the news is neutral because while mkm partners maintains a neutral rating on arista networks, they have lowered the price target, which is a mixed signal.",138,66,1,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38133","Bank of America Downgrades Arista Networks to Neutral","negative",0.7,0.9,35132,"ARISTA NETWORKS INC",7,"a downgrade from bank of america to a 'neutral' rating is generally perceived as negative news for arista networks inc. as it suggests a less favorable outlook from a major financial institution.",131,72,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38134","Deutsche Bank Maintains Hold on Arista Networks, Lowers Price Target to $180","negative",0.6,0.8,35148,"ARISTA NETWORKS INC",7,"the news is negative because deutsche bank lowered the price target for arista networks, indicating a less optimistic outlook on the company's future performance.",138,62,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38135","Nomura Maintains Neutral on Arista Networks, Lowers Price Target to $190","negative",0.6,0.8,35156,"ARISTA NETWORKS INC",7,"the news is negative because nomura lowered the price target for arista networks, indicating a less optimistic outlook on the company's future performance.",137,62,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38136","Morgan Stanley Maintains Equal-Weight on Arista Networks, Lowers Price Target to $195","negative",0.6,0.8,35164,"ARISTA NETWORKS INC",7,"the news is negative because morgan stanley lowered the price target for arista networks, which typically indicates a less optimistic outlook on the company's future performance.",139,64,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38137","Stifel Nicolaus Downgrades Arista Networks to Hold, Lowers Price Target to $193","negative",0.8,0.9,35172,"ARISTA NETWORKS INC",7,"the news is negative because a downgrade from 'buy' to 'hold' and a lowered price target typically indicate reduced confidence in the company's future performance.",140,65,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38138","Wells Fargo Maintains Market Perform on Arista Networks, Lowers Price Target to $205","neutral",0.5,0.8,35180,"ARISTA NETWORKS INC",7,"the news is neutral because while wells fargo maintains a 'market perform' rating, which is neither a strong buy nor a sell, it also lowers the price target, indicating mixed sentiments.",139,72,1,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38139","Citigroup Maintains Buy on Arista Networks, Lowers Price Target to $225","neutral",0.5,0.7,35188,"ARISTA NETWORKS INC",7,"while citigroup maintains a 'buy' rating, which is positive, the lowering of the price target to $225 introduces a negative aspect, balancing the overall sentiment to neutral.",137,70,1,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38140","JP Morgan Downgrades Arista Networks to Underweight","negative",0.8,0.9,35196,"ARISTA NETWORKS INC",7,"a downgrade to 'underweight' by jp morgan suggests a negative outlook on arista networks' stock performance.",131,57,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38141","Oppenheimer Downgrades Arista Networks to Perform","negative",0.8,0.9,35204,"ARISTA NETWORKS INC",7,"the downgrade by oppenheimer from a higher rating to 'perform' suggests a less favorable outlook for arista networks, which is generally perceived negatively by investors.",131,67,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38142","KeyBanc Downgrades Arista Networks to Sector Weight","negative",0.8,0.9,35212,"ARISTA NETWORKS INC",7,"the downgrade of arista networks by keybanc to sector weight is generally perceived as negative because it suggests a less favorable outlook on the company's stock performance.",132,66,0,"2019-11-01",14714,-24.2343708872795,3.22180315852165,3.94495280742788,3.95034654660442,-0.690298015251756,-0.565132281607839,-1.73964912083311
"38143","Ares Mgmt. Offers Update On US Direct Lending Commitments","neutral",0.3,0.7,35228,"ARES MANAGEMENT CORP",7,"the headline simply states that ares management corp. is providing an update on its us direct lending commitments, without indicating whether the update is positive or negative.",133,66,1,"2019-11-01",14617,6.08725436031818,4.33534793555737,0.701304734562114,0.637548080237504,-0.538176437839866,-0.337042095143969,0.921503245254684
"38144","Raymond James Maintains Outperform on Arrow Electronics, Raises Price Target to $87","positive",0.8,0.9,35236,"ARROW ELECTRONICS INC",7,"the news is positive because raymond james has maintained an 'outperform' rating and raised the price target for arrow electronics, indicating confidence in the company's future performance.",139,67,2,"2019-11-01",29209,2.27043777704239,0.999010261148214,0.80167916411269,-1.24568593908095,1.38107659295201,1.2645266035719,2.12546902771589
"38145","Bank of America Maintains Underperform on Arrow Electronics, Raises Price Target to $70","negative",0.6,0.8,35244,"ARROW ELECTRONICS INC",7,"the news is negative because bank of america maintains an 'underperform' rating on arrow electronics, indicating a lack of confidence in the company's performance, despite raising the price target.",139,70,0,"2019-11-01",29209,2.27043777704239,0.999010261148214,0.80167916411269,-1.24568593908095,1.38107659295201,1.2645266035719,2.12546902771589
"38146","Allegheny Technologies shares are trading higher on continued momentum after the company reported better-than-expected Q3 EPS and sales results.","positive",0.8,0.9,35252,"A T I INC",7,"the news is positive because allegheny technologies shares are trading higher due to better-than-expected q3 eps and sales results.",143,61,2,"2019-11-01",43123,5.85435293614864,1.84352453798056,6.56475264176921,5.62050343256895,9.54118818044662,5.2078165707514,3.24324250683781
"38147","Atrion Q3 EPS $5.15 vs $4.96 In Same Qtr. Last Year, Sales $38.88M vs $39.274M Year Over Year","neutral",0.3,0.7,35260,"ATRION CORP",7,"while the eps increased slightly from $4.96 to $5.15, the sales decreased marginally from $39.274m to $38.88m, balancing out the overall impact.",155,75,1,"2019-11-01",11587,-0.880925823003054,-2.15430743992329,-9.13994894816507,-12.8576543952098,-0.321459746919572,0.676802790034237,1.53244014475822
"38148","Actvision-Blizzard Shares Quiet Following Overwatch 2 Announcement At BlizzCon","neutral",0.2,0.8,35268,"ACTIVISION BLIZZARD INC",7,"the news indicates that activision-blizzard shares remained quiet following the overwatch 2 announcement, suggesting no significant positive or negative impact on the stock.",138,65,1,"2019-11-01",79678,-0.374797591939569,-0.19706308376044,-2.72303899210388,-4.26370662960727,0.286378827877343,3.7592569584171,2.69427668790858
"38149","From Activision-Blizzard's BlizzCon: Announces World Of Warcraft Expansion, 'Shadowlands'","positive",0.8,0.9,35276,"ACTIVISION BLIZZARD INC",7,"the announcement of a new world of warcraft expansion, 'shadowlands,' at blizzcon is likely to generate excitement and interest among fans, which is positive news for activision blizzard inc.",141,73,2,"2019-11-01",79678,-0.374797591939569,-0.19706308376044,-2.72303899210388,-4.26370662960727,0.286378827877343,3.7592569584171,2.69427668790858
"38150","Activision-Blizzard Issues Press Release 'Diablo® IV Revealed'","positive",0.8,0.9,35284,"ACTIVISION BLIZZARD INC",7,"the announcement of a new game, 'diablo® iv,' is likely to generate excitement and interest among fans and investors, which is positive news for activision blizzard inc.",136,70,2,"2019-11-01",79678,-0.374797591939569,-0.19706308376044,-2.72303899210388,-4.26370662960727,0.286378827877343,3.7592569584171,2.69427668790858
"38151","Avid Technology 13D Shows Impactive Capital Holds 8.6% Stake In Co.","positive",0.7,0.8,35300,"AVID TECHNOLOGY INC",7,"the news that impactive capital holds an 8.6% stake in avid technology inc. is positive as it indicates significant investment and confidence from a notable investor.",139,69,2,"2019-11-01",78955,-7.475945353508,-0.959999114274979,23.8399969942192,23.5199973996392,1.12275881692767,0.971600260744387,-1.95935786896083
"38152","American Axle & Mfg Holdings shares are trading higher after the company reported better-than-expected Q3 EPS results.","positive",0.8,0.9,35316,"AMERICAN AXLE & MFG HLGDS INC",7,"the news is positive because the company's shares are trading higher after reporting better-than-expected q3 eps results, indicating strong financial performance.",155,62,2,"2019-11-01",86547,21.8899518251419,8.43965336680412,8.53779114669164,-2.25711005818481,-5.32276630401611,-8.43373990282146,-9.71922844044016
"38153","American Axle Cuts FY19 Sales From $6.9B-$7B To $6.6B vs $6.79B Estimate, Adj. EBITDA $950M-$975M","negative",0.8,0.9,35324,"AMERICAN AXLE & MFG HLGDS INC",7,"the news is negative because american axle has reduced its fy19 sales forecast and adjusted ebitda, which indicates lower-than-expected financial performance.",171,63,0,"2019-11-01",86547,21.8899518251419,8.43965336680412,8.53779114669164,-2.25711005818481,-5.32276630401611,-8.43373990282146,-9.71922844044016
"38154","American Axle & Mfg Hldgs Q3 EPS $0.58 Beats $0.41 Estimate, Sales $1.68B Miss $1.69B Estimate","neutral",0.5,0.7,35332,"AMERICAN AXLE & MFG HLGDS INC",7,"the news is mixed as the company beat the eps estimate but missed the sales estimate.",168,52,1,"2019-11-01",86547,21.8899518251419,8.43965336680412,8.53779114669164,-2.25711005818481,-5.32276630401611,-8.43373990282146,-9.71922844044016
"38155","PreMarket Prep: Alibaba, The Jobs Number And Market Structure Discussion","neutral",0.1,0.7,35340,"ALIBABA GROUP HOLDING LTD",7,"the headline mentions alibaba in the context of a broader discussion about jobs numbers and market structure, without indicating any specific positive or negative news about the company itself.",137,66,1,"2019-11-01",14888,-0.118860846851021,1.83044075965881,6.06369528292796,5.11730624530422,-0.484425527974963,-0.124371777053533,-1.12491302219737
"38156","Alibaba Reports Q2 Earnings Beat, Cites Thriving Digital Economy","positive",0.8,0.9,35348,"ALIBABA GROUP HOLDING LTD",7,"the news is positive because alibaba reported earnings that exceeded expectations and highlighted a thriving digital economy.",137,53,2,"2019-11-01",14888,-0.118860846851021,1.83044075965881,6.06369528292796,5.11730624530422,-0.484425527974963,-0.124371777053533,-1.12491302219737
"38157","Alibaba Group shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.","positive",0.8,0.9,35356,"ALIBABA GROUP HOLDING LTD",7,"the news is positive because alibaba group shares are trading higher after the company reported better-than-expected q2 eps and sales results.",144,61,2,"2019-11-01",14888,-0.118860846851021,1.83044075965881,6.06369528292796,5.11730624530422,-0.484425527974963,-0.124371777053533,-1.12491302219737
