question,month,model,file,return_type,response rows,prompt rows,empty headlines,duplicate headlines,rows in model sample,rows in all sample,model sample rows in batch,all sample rows in batch
4,jan,gpt-4o,persona4,abnormal_CAPM,4252,4252.0,52,0,3704,3703,3704,3703
4,feb,gpt-4o,persona4,abnormal_CAPM,4563,4563.0,94,0,3570,3569,3570,3569
4,mar,gpt-4o,persona4,abnormal_CAPM,3519,3519.0,40,0,3090,3090,3090,3090
4,apr,gpt-4o,persona4,abnormal_CAPM,4377,4377.0,52,0,3743,3738,3743,3738
4,may,gpt-4o,persona4,abnormal_CAPM,5060,5060.0,79,0,4185,4179,4185,4179
4,jun,gpt-4o,persona4,abnormal_CAPM,3198,3198.0,24,0,2945,2940,2945,2940
4,jul,gpt-4o,persona4,abnormal_CAPM,5216,5216.0,95,0,4440,4434,4440,4434
4,aug,gpt-4o,persona4,abnormal_CAPM,4685,4685.0,84,0,3891,3889,3891,3889
4,sep,gpt-4o,persona4,abnormal_CAPM,4125,4125.0,31,0,3785,3783,3785,3783
4,oct,gpt-4o,persona4,abnormal_CAPM,6442,6442.0,77,0,5596,5593,5596,5593
4,nov,gpt-4o,persona4,abnormal_CAPM,5264,5264.0,53,0,4525,4523,4525,4523
4,dec,gpt-4o,persona4,abnormal_CAPM,3834,3834.0,24,0,3494,3492,3494,3492
4,jan,gpt-4o,cot1,abnormal_CAPM,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,cot1,abnormal_CAPM,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,cot1,abnormal_CAPM,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,cot1,abnormal_CAPM,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,cot1,abnormal_CAPM,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,cot1,abnormal_CAPM,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,cot1,abnormal_CAPM,5216,5216.0,1,0,4440,4434,4440,4434
4,aug,gpt-4o,cot1,abnormal_CAPM,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,cot1,abnormal_CAPM,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,cot1,abnormal_CAPM,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,cot1,abnormal_CAPM,5264,5264.0,0,0,4525,4523,4525,4523
4,dec,gpt-4o,cot1,abnormal_CAPM,3834,3834.0,0,0,3494,3492,3494,3492
4,jan,gpt-4o,cot2,abnormal_CAPM,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,cot2,abnormal_CAPM,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,cot2,abnormal_CAPM,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,cot2,abnormal_CAPM,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,cot2,abnormal_CAPM,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,cot2,abnormal_CAPM,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,cot2,abnormal_CAPM,5216,5216.0,0,0,4440,4434,4440,4434
4,aug,gpt-4o,cot2,abnormal_CAPM,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,cot2,abnormal_CAPM,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,cot2,abnormal_CAPM,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,cot2,abnormal_CAPM,5264,5264.0,0,0,4525,4523,4525,4523
4,dec,gpt-4o,cot2,abnormal_CAPM,3834,3834.0,0,0,3494,3492,3494,3492
4,jan,gpt-4o,cot3,abnormal_CAPM,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,cot3,abnormal_CAPM,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,cot3,abnormal_CAPM,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,cot3,abnormal_CAPM,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,cot3,abnormal_CAPM,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,cot3,abnormal_CAPM,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,cot3,abnormal_CAPM,5216,5216.0,0,0,4440,4434,4440,4434
4,aug,gpt-4o,cot3,abnormal_CAPM,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,cot3,abnormal_CAPM,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,cot3,abnormal_CAPM,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,cot3,abnormal_CAPM,5264,5264.0,1,0,4525,4523,4525,4523
4,dec,gpt-4o,cot3,abnormal_CAPM,3834,3834.0,0,0,3494,3492,3494,3492
4,jan,gpt-4o,base_blanks,abnormal_FF3,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,base_blanks,abnormal_FF3,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,base_blanks,abnormal_FF3,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,base_blanks,abnormal_FF3,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,base_blanks,abnormal_FF3,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,base_blanks,abnormal_FF3,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,base_blanks,abnormal_FF3,5216,5216.0,0,0,4440,4434,4440,4434
4,aug,gpt-4o,base_blanks,abnormal_FF3,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,base_blanks,abnormal_FF3,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,base_blanks,abnormal_FF3,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,base_blanks,abnormal_FF3,5264,5264.0,0,0,4525,4523,4525,4523
4,dec,gpt-4o,base_blanks,abnormal_FF3,3834,3834.0,0,0,3494,3492,3494,3492
4,jan,gpt-4o,base_json,abnormal_FF3,4252,4252.0,8,0,3704,3703,3704,3703
4,feb,gpt-4o,base_json,abnormal_FF3,4563,4563.0,7,0,3570,3569,3570,3569
4,mar,gpt-4o,base_json,abnormal_FF3,3519,3519.0,4,0,3090,3090,3090,3090
4,apr,gpt-4o,base_json,abnormal_FF3,4377,4377.0,4,0,3743,3738,3743,3738
4,may,gpt-4o,base_json,abnormal_FF3,5060,5060.0,5,0,4185,4179,4185,4179
4,jun,gpt-4o,base_json,abnormal_FF3,3198,3198.0,6,0,2945,2940,2945,2940
4,jul,gpt-4o,base_json,abnormal_FF3,5216,5216.0,27,0,4440,4434,4440,4434
4,aug,gpt-4o,base_json,abnormal_FF3,4685,4685.0,15,0,3891,3889,3891,3889
4,sep,gpt-4o,base_json,abnormal_FF3,4125,4125.0,6,0,3785,3783,3785,3783
4,oct,gpt-4o,base_json,abnormal_FF3,6442,6442.0,5,0,5596,5593,5596,5593
4,nov,gpt-4o,base_json,abnormal_FF3,5264,5264.0,7,0,4525,4523,4525,4523
4,dec,gpt-4o,base_json,abnormal_FF3,3834,3834.0,6,0,3494,3492,3494,3492
4,jan,gpt-4o,persona1,abnormal_FF3,4252,4252.0,125,0,3704,3703,3704,3703
4,feb,gpt-4o,persona1,abnormal_FF3,4563,4563.0,226,0,3570,3569,3570,3569
4,mar,gpt-4o,persona1,abnormal_FF3,3519,3519.0,89,0,3090,3090,3090,3090
4,apr,gpt-4o,persona1,abnormal_FF3,4377,4377.0,106,0,3743,3738,3743,3738
4,may,gpt-4o,persona1,abnormal_FF3,5060,5060.0,211,0,4185,4179,4185,4179
4,jun,gpt-4o,persona1,abnormal_FF3,3198,3198.0,54,0,2945,2940,2945,2940
4,jul,gpt-4o,persona1,abnormal_FF3,5216,5216.0,192,0,4440,4434,4440,4434
4,aug,gpt-4o,persona1,abnormal_FF3,4685,4685.0,175,0,3891,3889,3891,3889
4,sep,gpt-4o,persona1,abnormal_FF3,4125,4125.0,63,0,3785,3783,3785,3783
4,oct,gpt-4o,persona1,abnormal_FF3,6442,6442.0,158,0,5596,5593,5596,5593
4,nov,gpt-4o,persona1,abnormal_FF3,5264,5264.0,149,0,4525,4523,4525,4523
4,dec,gpt-4o,persona1,abnormal_FF3,3834,3834.0,64,0,3494,3492,3494,3492
4,jan,gpt-4o,persona2,abnormal_FF3,4252,4252.0,278,0,3704,3703,3704,3703
4,feb,gpt-4o,persona2,abnormal_FF3,4563,4563.0,481,0,3570,3569,3570,3569
4,mar,gpt-4o,persona2,abnormal_FF3,3519,3519.0,196,0,3090,3090,3090,3090
4,apr,gpt-4o,persona2,abnormal_FF3,4377,4377.0,308,0,3743,3738,3743,3738
4,may,gpt-4o,persona2,abnormal_FF3,5060,5060.0,423,0,4185,4179,4185,4179
4,jun,gpt-4o,persona2,abnormal_FF3,3198,3198.0,113,0,2945,2940,2945,2940
4,jul,gpt-4o,persona2,abnormal_FF3,5216,5216.0,366,0,4440,4434,4440,4434
4,aug,gpt-4o,persona2,abnormal_FF3,4685,4685.0,383,0,3891,3889,3891,3889
4,sep,gpt-4o,persona2,abnormal_FF3,4125,4125.0,182,0,3785,3783,3785,3783
4,oct,gpt-4o,persona2,abnormal_FF3,6442,6442.0,407,0,5596,5593,5596,5593
4,nov,gpt-4o,persona2,abnormal_FF3,5264,5264.0,351,0,4525,4523,4525,4523
4,dec,gpt-4o,persona2,abnormal_FF3,3834,3834.0,157,0,3494,3492,3494,3492
4,jan,gpt-4o,persona3,abnormal_FF3,4252,4252.0,296,0,3704,3703,3704,3703
4,feb,gpt-4o,persona3,abnormal_FF3,4563,4563.0,578,0,3570,3569,3570,3569
4,mar,gpt-4o,persona3,abnormal_FF3,3519,3519.0,212,0,3090,3090,3090,3090
4,apr,gpt-4o,persona3,abnormal_FF3,4377,4377.0,310,0,3743,3738,3743,3738
4,may,gpt-4o,persona3,abnormal_FF3,5060,5060.0,471,0,4185,4179,4185,4179
4,jun,gpt-4o,persona3,abnormal_FF3,3198,3198.0,111,0,2945,2940,2945,2940
4,jul,gpt-4o,persona3,abnormal_FF3,5216,5216.0,408,0,4440,4434,4440,4434
4,aug,gpt-4o,persona3,abnormal_FF3,4685,4685.0,447,0,3891,3889,3891,3889
4,sep,gpt-4o,persona3,abnormal_FF3,4125,4125.0,146,0,3785,3783,3785,3783
4,oct,gpt-4o,persona3,abnormal_FF3,6442,6442.0,392,0,5596,5593,5596,5593
4,nov,gpt-4o,persona3,abnormal_FF3,5264,5264.0,382,0,4525,4523,4525,4523
4,dec,gpt-4o,persona3,abnormal_FF3,3834,3834.0,163,0,3494,3492,3494,3492
4,jan,gpt-4o,persona4,abnormal_FF3,4252,4252.0,52,0,3704,3703,3704,3703
4,feb,gpt-4o,persona4,abnormal_FF3,4563,4563.0,94,0,3570,3569,3570,3569
4,mar,gpt-4o,persona4,abnormal_FF3,3519,3519.0,40,0,3090,3090,3090,3090
4,apr,gpt-4o,persona4,abnormal_FF3,4377,4377.0,52,0,3743,3738,3743,3738
4,may,gpt-4o,persona4,abnormal_FF3,5060,5060.0,79,0,4185,4179,4185,4179
4,jun,gpt-4o,persona4,abnormal_FF3,3198,3198.0,24,0,2945,2940,2945,2940
4,jul,gpt-4o,persona4,abnormal_FF3,5216,5216.0,95,0,4440,4434,4440,4434
4,aug,gpt-4o,persona4,abnormal_FF3,4685,4685.0,84,0,3891,3889,3891,3889
4,sep,gpt-4o,persona4,abnormal_FF3,4125,4125.0,31,0,3785,3783,3785,3783
4,oct,gpt-4o,persona4,abnormal_FF3,6442,6442.0,77,0,5596,5593,5596,5593
4,nov,gpt-4o,persona4,abnormal_FF3,5264,5264.0,53,0,4525,4523,4525,4523
4,dec,gpt-4o,persona4,abnormal_FF3,3834,3834.0,24,0,3494,3492,3494,3492
4,jan,gpt-4o,cot1,abnormal_FF3,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,cot1,abnormal_FF3,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,cot1,abnormal_FF3,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,cot1,abnormal_FF3,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,cot1,abnormal_FF3,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,cot1,abnormal_FF3,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,cot1,abnormal_FF3,5216,5216.0,1,0,4440,4434,4440,4434
4,aug,gpt-4o,cot1,abnormal_FF3,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,cot1,abnormal_FF3,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,cot1,abnormal_FF3,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,cot1,abnormal_FF3,5264,5264.0,0,0,4525,4523,4525,4523
4,dec,gpt-4o,cot1,abnormal_FF3,3834,3834.0,0,0,3494,3492,3494,3492
4,jan,gpt-4o,cot2,abnormal_FF3,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,cot2,abnormal_FF3,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,cot2,abnormal_FF3,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,cot2,abnormal_FF3,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,cot2,abnormal_FF3,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,cot2,abnormal_FF3,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,cot2,abnormal_FF3,5216,5216.0,0,0,4440,4434,4440,4434
4,aug,gpt-4o,cot2,abnormal_FF3,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,cot2,abnormal_FF3,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,cot2,abnormal_FF3,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,cot2,abnormal_FF3,5264,5264.0,0,0,4525,4523,4525,4523
4,dec,gpt-4o,cot2,abnormal_FF3,3834,3834.0,0,0,3494,3492,3494,3492
4,jan,gpt-4o,cot3,abnormal_FF3,4252,4252.0,0,0,3704,3703,3704,3703
4,feb,gpt-4o,cot3,abnormal_FF3,4563,4563.0,0,0,3570,3569,3570,3569
4,mar,gpt-4o,cot3,abnormal_FF3,3519,3519.0,0,0,3090,3090,3090,3090
4,apr,gpt-4o,cot3,abnormal_FF3,4377,4377.0,0,0,3743,3738,3743,3738
4,may,gpt-4o,cot3,abnormal_FF3,5060,5060.0,0,0,4185,4179,4185,4179
4,jun,gpt-4o,cot3,abnormal_FF3,3198,3198.0,0,0,2945,2940,2945,2940
4,jul,gpt-4o,cot3,abnormal_FF3,5216,5216.0,0,0,4440,4434,4440,4434
4,aug,gpt-4o,cot3,abnormal_FF3,4685,4685.0,0,0,3891,3889,3891,3889
4,sep,gpt-4o,cot3,abnormal_FF3,4125,4125.0,0,0,3785,3783,3785,3783
4,oct,gpt-4o,cot3,abnormal_FF3,6442,6442.0,0,0,5596,5593,5596,5593
4,nov,gpt-4o,cot3,abnormal_FF3,5264,5264.0,1,0,4525,4523,4525,4523
4,dec,gpt-4o,cot3,abnormal_FF3,3834,3834.0,0,0,3494,3492,3494,3492
5,jan,gpt-3.5-turbo,base_blanks,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,base_blanks,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,base_blanks,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,base_blanks,realized,4362,4362.0,1,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,base_blanks,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,base_blanks,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,base_blanks,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,base_blanks,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,base_blanks,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,base_blanks,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,base_blanks,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,base_blanks,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,base_json,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,base_json,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,base_json,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,base_json,realized,4362,4362.0,0,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,base_json,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,base_json,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,base_json,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,base_json,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,base_json,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,base_json,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,base_json,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,base_json,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,persona1,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,persona1,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,persona1,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,persona1,realized,4362,4362.0,0,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,persona1,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,persona1,realized,3222,3222.0,1,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,persona1,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,persona1,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,persona1,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,persona1,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,persona1,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,persona1,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,persona2,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,persona2,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,persona2,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,persona2,realized,4362,4362.0,1,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,persona2,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,persona2,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,persona2,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,persona2,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,persona2,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,persona2,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,persona2,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,persona2,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,persona3,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,persona3,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,persona3,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,persona3,realized,4362,4362.0,2,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,persona3,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,persona3,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,persona3,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,persona3,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,persona3,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,persona3,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,persona3,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,persona3,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,persona4,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,persona4,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,persona4,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,persona4,realized,4362,4362.0,0,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,persona4,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,persona4,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,persona4,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,persona4,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,persona4,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,persona4,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,persona4,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,persona4,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,cot1,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,cot1,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,cot1,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,cot1,realized,4362,4362.0,0,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,cot1,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,cot1,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,cot1,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,cot1,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,cot1,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,cot1,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,cot1,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,cot1,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,cot2,realized,4294,4294.0,0,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,cot2,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,cot2,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,cot2,realized,4362,4362.0,0,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,cot2,realized,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,cot2,realized,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,cot2,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,cot2,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,cot2,realized,4130,4130.0,0,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,cot2,realized,6478,6478.0,0,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,cot2,realized,5264,5264.0,0,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,cot2,realized,3834,3834.0,0,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,cot3,realized,4294,4294.0,2,44,4288,3699,4244,3659
5,feb,gpt-3.5-turbo,cot3,realized,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,cot3,realized,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,cot3,realized,4362,4362.0,2,25,4355,3700,4330,3678
5,may,gpt-3.5-turbo,cot3,realized,5066,5066.0,3,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,cot3,realized,3222,3222.0,1,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,cot3,realized,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,cot3,realized,4698,4698.0,0,27,4696,3880,4669,3857
5,sep,gpt-3.5-turbo,cot3,realized,4130,4130.0,2,20,4127,3740,4107,3722
5,oct,gpt-3.5-turbo,cot3,realized,6478,6478.0,3,41,6465,5532,6424,5497
5,nov,gpt-3.5-turbo,cot3,realized,5264,5264.0,1,0,5255,4402,5255,4402
5,dec,gpt-3.5-turbo,cot3,realized,3834,3834.0,1,0,3824,3446,3824,3446
5,jan,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4294,4294.0,0,44,4286,3697,4242,3657
5,feb,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,base_blanks,abnormal_CAPM,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4362,4362.0,1,25,4353,3698,4328,3676
5,may,gpt-3.5-turbo,base_blanks,abnormal_CAPM,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,base_blanks,abnormal_CAPM,3222,3222.0,0,40,3220,2940,3180,2907
5,jul,gpt-3.5-turbo,base_blanks,abnormal_CAPM,5216,5216.0,0,28,5212,4354,5184,4327
5,aug,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4698,4698.0,0,27,4693,3877,4666,3854
5,sep,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4130,4130.0,0,20,4122,3735,4102,3717
5,oct,gpt-3.5-turbo,base_blanks,abnormal_CAPM,6478,6478.0,0,41,6438,5506,6397,5471
5,nov,gpt-3.5-turbo,base_blanks,abnormal_CAPM,5264,5264.0,0,0,5218,4384,5218,4384
5,dec,gpt-3.5-turbo,base_blanks,abnormal_CAPM,3834,3834.0,0,0,3813,3441,3813,3441
5,jan,gpt-3.5-turbo,base_json,abnormal_CAPM,4294,4294.0,0,44,4286,3697,4242,3657
5,feb,gpt-3.5-turbo,base_json,abnormal_CAPM,4590,4590.0,0,35,4587,3638,4552,3604
5,mar,gpt-3.5-turbo,base_json,abnormal_CAPM,3515,3515.0,0,24,3515,3055,3491,3034
5,apr,gpt-3.5-turbo,base_json,abnormal_CAPM,4362,4362.0,0,25,4353,3698,4328,3676
5,may,gpt-3.5-turbo,base_json,abnormal_CAPM,5066,5066.0,0,22,5063,4106,5041,4087
5,jun,gpt-3.5-turbo,base_json,abnormal_CAPM,3222,3222.0,0,40,3220,2940,3180,2907
