Unnamed: 0,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
29552,29552,FIRST BANCSHARES INC MS,First Bancshares Q1 EPS $0.63 Misses $0.64 Estimate,7,decrease,0.8,0.6,the missed eps estimate may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29560,29560,FIRST COMMONWEALTH FINANCIAL COR,"First Commonwealth Reports Purchase Of 14 Santander Bank Branches In Central Pennsylvania, No Terms Disclosed",7,increase,0.8,0.7,"the purchase of 14 santander bank branches in central pennsylvania will likely expand first commonwealth financial corp's market presence and potentially increase its revenue, leading to a positive impact on its stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29568,29568,GENPACT LTD,"Genpact Filing Shows Registration For Mixed Securities Offering, No Size Disclosed",7,uncertain,0.6,0.3,"the mixed securities offering could have various impacts on the stock price depending on the size and terms of the offering, making the outcome uncertain.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29576,29576,GANNETT CO INC,Gannett Responds to Statements From Hedge Fund MNG,7,uncertain,0.6,0.3,the response to statements from the hedge fund could have varying impacts on gannett's stock price depending on the content and tone of the response.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29584,29584,GLYCOMIMETICS INC,GlycoMimetics Announces Publication of Nature Cell Biology Paper Supporting Recently Announced Clinical Trial of GMI-1359,7,increase,0.8,0.6,"the publication of a nature cell biology paper supporting a recently announced clinical trial is likely to generate positive attention and confidence in glycomimetics inc's potential, leading to a moderate increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29592,29592,ALPHABET INC,"Meetings Are Expensive, But Artificial Intelligence Might Offer Cheaper Solutions",7,uncertain,0.6,0.3,the impact of artificial intelligence on reducing meeting costs is uncertain and may depend on various factors such as implementation success and market reception.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29600,29600,GENUINE PARTS CO,"Genuine Parts Names Pres, CEO Paul Donahue To Added Role Of Chair",7,increase,0.8,0.6,"the appointment of paul donahue to the added role of chair may signal stability and confidence in the company's leadership, potentially leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29608,29608,GOPRO INC,IPOs: Considerations When Investing In Newly Public Companies,7,uncertain,0.6,0.3,"investing in newly public companies can be risky and unpredictable, so it is uncertain how this news will impact gopro inc's stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29616,29616,G S K PLC,Akorn Receives 2 Generic Nose Spray Approvals,7,decrease,0.8,0.6,"the approval of generic nose sprays may lead to increased competition for gsk's own nasal spray products, potentially impacting their sales and stock price.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624,29624,GRAINGER W W INC,W.W. Grainger shares are trading lower af the company reported worse-than-expected Q1 sales.,7,decrease,0.8,0.7,the worse-than-expected q1 sales will likely lead to a decrease in grainger w w inc's stock price as investors may view this as a negative indicator of the company's performance.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29632,29632,GRAINGER W W INC,"W W Grainger Q1 Adj. EPS $4.51 Beats $4.46 Estimate, Sales $2.799B Miss $2.89B Estimate",7,decrease,0.8,0.7,"the company's q1 sales missed estimates, which could lead to a decrease in stock price as investors may view this as a negative indicator of future performance.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29640,29640,HALLIBURTON CO,Mid-Afternoon Market Update: Intuitive Surgical Falls On Downbeat Earnings; KEYW Holding Shares Jump,7,uncertain,0.6,0.3,"the news about intuitive surgical falling may have a negative impact on the overall market sentiment, but the positive performance of keyw holding shares could offset this effect for halliburton co.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29648,29648,HALLIBURTON CO,Mid-Day Market Update: Crude Oil Up 2.4%; Regional Health Properties Shares Spike Higher,7,increase,0.8,0.6,"the increase in crude oil prices typically benefits oilfield services companies like halliburton co, leading to a potential increase in their stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29656,29656,HALLIBURTON CO,Mid-Morning Market Update: Markets Open Lower; Halliburton Beats Q1 Expectations,7,increase,0.8,0.6,halliburton beating q1 expectations is likely to boost investor confidence and lead to an increase in the stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29664,29664,HALLIBURTON CO,Halliburton shares are trading higher after the company reported better-than-expected EPS and revenue results.,7,increase,0.8,0.7,"the better-than-expected eps and revenue results are likely to attract more investors, leading to an increase in the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29672,29672,HALLIBURTON CO,"Halliburton CEO Says, 'We believe the worst in the pricing deterioration is now behind us. For the next couple of quarters, I see demand for our services progressing modestly.'",7,increase,0.8,0.7,the ceo's positive outlook on pricing and demand for services is likely to boost investor confidence and lead to an increase in the stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29680,29680,HALLIBURTON CO,"Halliburton Q1 EPS $0.23 Beats $0.22 Estimate, Sales $5.737B Beat $5.52B Estimate",7,increase,0.8,0.6,"halliburton beat both eps and sales estimates, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688,29688,H N I CORP,"HNI Q1 EPS $0.02 Beats $0.01 Estimate, Sales $479.5M Miss $485.33M Estimate",7,decrease,0.8,0.6,hni corp's lower than expected sales may lead to a decrease in stock price as investors may view it as a sign of weaker performance.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29696,29696,HOME BANCSHARES INC,Home BancShres Raises Qtr Dividend From $0.12 to $0.13/Share,7,increase,0.8,0.5,"the increase in dividend may attract more investors, leading to a potential increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29704,29704,HEALTHSTREAM INC,HealthStream Sees FY19 Sales $251M-$258M vs $253.9M Estimate,7,uncertain,0.6,0.3,the slight miss in sales estimates may lead to uncertainty in the stock price movement.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29712,29712,HEALTHSTREAM INC,"HealthStream Q1 EPS $0.15 Beats $0.07 Estimate, Sales $65.2M Beat $61.18M Estimate",7,increase,0.8,0.7,"healthstream beat both eps and sales estimates, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29720,29720,INDEPENDENT BANK CORP MICH,"Independent Bank Q1 EPS $0.39 Misses $0.45 Estimate, Sales $30.243M Miss $30.38M Estimate",7,decrease,0.8,0.6,the missed earnings and sales estimates may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29728,29728,I G C PHARMA INC,India Globalization Capital Announces 2 Presentation Dates to Support Hyalolex,7,uncertain,0.6,0.3,"the announcement of presentation dates could potentially generate interest in the company's product, but the impact on stock price is uncertain and may depend on the content of the presentations.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29736,29736,DIREXION SHARES E T F TRUST,"India Hopes U.S. Will Take Care of its Allies, Provide Some Flexibility to Allow Purchase of Some Iranian Oil;  U.S. had Previously Indicated Any Cut in Quotas for India's Iranian Oil Purchases Would Be Gradual, Not Go to Zero at Once",7,uncertain,0.6,0.3,the impact of this news on direxion shares e t f trust's stock price is uncertain as it depends on various factors such as the overall market sentiment and how other geopolitical events unfold.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29744,29744,I P G PHOTONICS CORP,Bank of America Upgrades IPG Photonics to Buy,7,increase,0.8,0.7,bank of america upgrading ipg photonics to buy typically signals positive outlook and may lead to increased investor confidence and buying activity.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29752,29752,IDEAL POWER INC,Ideal Power shares are trading lower after the company's stock continued to sell off following an increase of roughly 150% in Wednesday's trading.,7,decrease,0.8,0.7,the continued sell-off of ideal power shares following a significant increase suggests a decrease in stock price as investors may be losing confidence in the company.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29760,29760,IRIDIUM COMMUNICATIONS INC,Iridium Wins $54M Department of Defense Contract to Support Enhanced Mobile Satellite Service,7,increase,0.8,0.7,winning a $54m department of defense contract is a significant achievement that is likely to boost investor confidence and lead to an increase in stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29768,29768,J D COM INC,JD.com Option Alert: Sep 20 $38 Calls at the Ask: 10000 @ $0.61 vs 3225 OI; Earnings 5/7 Before Open [est] Ref=$29.505,7,increase,0.8,0.7,"the large number of $38 calls being bought at the ask price suggests bullish sentiment and potential anticipation of positive earnings results, likely leading to an increase in j d com inc's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776,29776,KIMBERLY CLARK CORP,Kimberly-Clark shares are trading higher after the company reported better-than-expected Q1 EPS and revenue results.,7,increase,0.8,0.7,the better-than-expected q1 eps and revenue results are likely to positively impact investor sentiment and drive up kimberly-clark's stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29784,29784,KIMBERLY CLARK CORP,"Kimberly-Clark Q1 EPS $1.66 Beats $1.55 Estimate, Sales $4.633B Beat $4.53B Estimate",7,increase,0.8,0.7,"kimberly-clark corp beat both eps and sales estimates for q1, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29792,29792,LINCOLN ELECTRIC HOLDINGS INC,"Lincoln Electric Holdings Q1 EPS $1.17 Misses $1.23 Estimate, Sales $759.174M Miss $769.8M Estimate",7,decrease,0.8,0.6,the miss in both eps and sales estimates may lead to a decrease in investor confidence and a potential decrease in lincoln electric holdings inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29800,29800,LIGAND PHARMACEUTICALS INC,"UPDATE: Ligand Says Will Receive Upfront Payment, Eligible To Receive Development, Commercial Milestone Payments, Royalties, No Terms Disclosed",7,uncertain,0.6,0.3,"the news of receiving upfront payment and potential milestone payments could be positive, but without knowing the specific terms and amounts, it is uncertain how it will impact the stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29808,29808,LIGAND PHARMACEUTICALS INC,"UPDATE: Ligand Says Will Be Able To Use OmniAb Platform Rodents, Birds In Campaigns To Discover Fully Human Mono-, Bispecific Antibodies",7,increase,0.8,0.7,"the ability to use the omniab platform for discovering fully human antibodies could lead to potential advancements in drug development, which may positively impact ligand pharmaceuticals inc's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816,29816,LIGAND PHARMACEUTICALS INC,"Ligand Pharma 8-K Shows Co. Executed, Delivered On OmniAb Platform License Deal With A Bay-Area Venture-Stage Biotech Co.",7,increase,0.8,0.7,the execution and delivery of the omniab platform license deal with a bay-area venture-stage biotech co. is a positive development that could lead to increased revenue and growth potential for ligand pharmaceuticals inc.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29824,29824,LENNOX INTERNATIONAL INC,Lennox International Reiterates 2019 Sales and Adj. EPS Guidance,7,uncertain,0.6,0.3,"the reiteration of guidance may provide stability, but market conditions and other factors could still impact the stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29832,29832,LENNOX INTERNATIONAL INC,"Lennox International Q1 EPS $1.68 Beats $1.40 Estimate, Sales $756M Beat $747.31M Estimate",7,increase,0.8,0.6,"lennox international beat earnings and sales estimates, indicating strong performance which could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840,29840,LILLY ELI & CO,Eli Lilly Says its COAST-X Study of Taltz Met its Primary and Key Secondary Endpoints,7,increase,0.8,0.7,"the positive results from the coast-x study of taltz are likely to boost investor confidence in eli lilly & co, leading to a potential increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29848,29848,LILLY ELI & CO,"Eli Lilly Announces Research and Licensing Collaboration with Avidity Biosciences to Pursue Therapeutics Targets Focused on Immunology, Eli Lilly to Pay $20M Upfront and Make a $15M Investment in Avidity",7,increase,0.8,0.7,"the collaboration with avidity biosciences shows potential for new therapeutic targets in immunology, which could lead to increased investor interest and a positive impact on lilly eli & co's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29856,29856,LOCKHEED MARTIN CORP,Lockheed Shares Appear Largely Unaffected Following Pentagon Says Lockheed's F-35 Will Be 'Billions Costlier',7,uncertain,0.6,0.3,"while news of increased costs for lockheed's f-35 program could potentially have a negative impact on the stock price, the fact that lockheed shares appear largely unaffected suggests that other factors may be at play, leading to uncertainty in predicting the stock price movement.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29864,29864,LAM RESH CORP,"B. Riley FBR Upgrades Lam Research to Buy, Raises Price Target to $235",7,increase,0.8,0.7,"the upgrade to buy and raised price target by b. riley fbr is likely to attract more investors, leading to an increase in lam resh corp's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29872,29872,LIGHTBRIDGE CORP,"Lightbridge Reports Received Patent From Canadian IP Office For Fuel Design, Related Manufacturing Method",7,increase,0.8,0.7,receiving a patent for fuel design and manufacturing method can boost investor confidence in lightbridge corp's technology and potential future revenue streams.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29880,29880,SOUTHWEST AIRLINES CO,Southwest Airlines Option Alert: May 17 $52.5 Calls Sweep (3) near the Ask: 800 @ $1.551 vs 860 OI; Earnings 5/1 Before Open [est] Ref=$51.93,7,increase,0.8,0.6,the large volume of call options being purchased near the ask price suggests bullish sentiment and potential for a stock price increase.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29888,29888,MANHATTAN ASSOCIATES INC,Manhattan Associates shares are trading higher after Suntrust Robinson upgraded the company's stock from Hold to Buy before the company's earnings.,7,increase,0.8,0.7,"the upgrade from hold to buy by suntrust robinson before the company's earnings is likely to create positive sentiment and attract more investors, leading to an increase in manhattan associates' stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29896,29896,MIDDLEFIELD BANC CORP,"Middlefield Banc Corp Q1 EPS $0.92 Misses $0.98 Estimate, Sales $11.362M Miss $11.6M Estimate",7,decrease,0.8,0.6,the missed earnings and sales estimates may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29904,29904,MERCK & CO INC NEW,Merck's KEYTRUDA in Combination with Inlyta Approved by the FDA as First-Line Treatment for Patients With Advanced Renal Cell Carcinoma,7,increase,0.8,0.7,the fda approval of keytruda in combination with inlyta for advanced renal cell carcinoma is a positive development that is likely to boost merck's stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29912,29912,VAIL RESORTS INC,"Jefferies Downgrades Vail Resorts to Hold, Announces $233",7,decrease,0.8,0.7,the downgrade to hold by jefferies may lead to decreased investor confidence and selling pressure on vail resorts inc's stock.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29920,29920,NEUROCRINE BIOSCIENCES INC,"JP Morgan Upgrades Neurocrine Biosciences to Overweight, Raises Price Target to $106",7,increase,0.8,0.7,"the upgrade and raised price target from jp morgan typically signals positive sentiment and could attract more investors, leading to an increase in neurocrine biosciences inc's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29928,29928,N B T BANCORP INC,NBT Bancorp Q1 EPS $0.66 Beats $0.63 Estimate,7,increase,0.8,0.2,"nbt bancorp beat earnings estimates, indicating strong performance which could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29936,29936,NETFLIX INC,"Netflix shares are trading higher. While the company is facing increasing competition from Disney, a study from research firm Ampere Analysis determined the upcoming Disney+ streaming service would have under 20% of Netflix's content catalogue.",7,uncertain,0.6,0.3,"while the study shows disney+ will have less content than netflix, the increasing competition from disney could still impact netflix's stock price in either direction.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29944,29944,NETFLIX INC,Pass The Popcorn: AMC Makes Case That People Still Go To The Movies,7,decrease,0.8,0.7,"the news suggests that people are still going to the movies, which could potentially decrease the demand for streaming services like netflix inc.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29952,29952,NISOURCE INC,Bank of America Downgrades NiSource to Neutral,7,decrease,0.8,0.7,a downgrade from a major financial institution like bank of america typically leads to a decrease in stock price as it signals reduced confidence in the company's performance.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29960,29960,NORTHERN OIL & GAS INC,"Northern Oil And Gas Reports Purchase Of VEN Bakken's Williston Basis Properties For $165M In Cash, $130M 6% 3-Year Senior Unsecured Note Due 2022, ~5.6M NOG Shares",7,uncertain,0.6,0.3,"the purchase of ven bakken's properties could potentially increase the value of northern oil & gas inc, but the impact of the cash payment, note issuance, and share issuance on the stock price is uncertain.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
